iso3,month,inform_severity_index
GTM,2021-04-01,3.25
GTM,2021-05-01,3.25
GTM,2021-06-01,3.25
GTM,2021-07-01,3.25
GTM,2021-08-01,3.25
GTM,2021-09-01,3.4
GTM,2021-10-01,3.4
GTM,2021-11-01,3.5
GTM,2021-12-01,3.5
GTM,2022-01-01,3.5
GTM,2022-02-01,3.5
GTM,2022-03-01,3.5
GTM,2022-04-01,3.5
GTM,2022-05-01,3.5
GTM,2022-06-01,3.6
GTM,2022-07-01,3.6
GTM,2022-08-01,3.6
GTM,2022-09-01,3.6
GTM,2022-10-01,3.5
GTM,2022-11-01,3.5
GTM,2022-12-01,3.5
GTM,2023-01-01,3.5
GTM,2023-02-01,3.5
GTM,2023-03-01,3.5
GTM,2023-04-01,3.5
GTM,2023-05-01,3.4
GTM,2023-06-01,3.4
GTM,2023-07-01,3.4
GTM,2023-08-01,3.5
GTM,2023-09-01,3.5
GTM,2023-10-01,3.5
GTM,2023-11-01,3.5
GTM,2023-12-01,3.4
GTM,2024-01-01,3.5
GTM,2024-02-01,3.5
GTM,2024-03-01,3.5
GTM,2024-04-01,3.4
GTM,2024-05-01,3.4
GTM,2024-06-01,3.5
GTM,2024-07-01,3.5
GTM,2024-08-01,3.5
GTM,2024-09-01,3.5
GTM,2024-10-01,3.5
GTM,2024-11-01,3.5
GTM,2024-12-01,3.5
GTM,2025-01-01,3.5
GTM,2025-02-01,3.4
GTM,2025-03-01,3.5
GTM,2025-04-01,3.5
HND,2019-02-01,2.3
HND,2019-03-01,2.3
HND,2019-04-01,2.8
HND,2019-05-01,2.8
HND,2019-06-01,2.8
HND,2019-07-01,2.8
HND,2019-08-01,2.8
HND,2019-09-01,2.8
HND,2019-10-01,2.8
HND,2019-11-01,2.8
HND,2019-12-01,3.2
HND,2020-01-01,3.2
HND,2020-02-01,3.2
HND,2020-03-01,3.2
HND,2020-04-01,3.3
HND,2020-05-01,3.3
HND,2020-06-01,3.3
HND,2020-07-01,3.3
HND,2020-08-01,3.3
HND,2020-09-01,3.3
HND,2020-10-01,3.2
HND,2020-11-01,3.3
HND,2020-12-01,3.2
HND,2021-01-01,3.3
HND,2021-02-01,3.3
HND,2021-03-01,3.3
HND,2021-04-01,3.3
HND,2021-05-01,3.3
HND,2021-06-01,3.3
HND,2021-07-01,3.3
HND,2021-08-01,3.3
HND,2021-09-01,3.3
HND,2021-10-01,3.3
HND,2021-11-01,3.7
HND,2021-12-01,3.7
HND,2022-01-01,3.7
HND,2022-02-01,3.7
HND,2022-03-01,3.7
HND,2022-04-01,3.7
HND,2022-05-01,3.6
HND,2022-06-01,3.3
HND,2022-07-01,3.3
HND,2022-08-01,3.3
HND,2022-09-01,3.3
HND,2022-10-01,3.3
HND,2022-11-01,3.3
HND,2022-12-01,3.3
HND,2023-01-01,3.4
HND,2023-02-01,3.4
HND,2023-03-01,3.4
HND,2023-04-01,3.4
HND,2023-05-01,3.6
HND,2023-06-01,3.6
HND,2023-07-01,3.6
HND,2023-08-01,3.6
HND,2023-09-01,3.6
HND,2023-10-01,3.6
HND,2023-11-01,3.6
HND,2023-12-01,3.6
HND,2024-01-01,3.6
HND,2024-02-01,3.6
HND,2024-03-01,3.6
HND,2024-04-01,3.6
HND,2024-05-01,3.6
HND,2024-06-01,3.5
HND,2024-07-01,3.4
HND,2024-08-01,3.4
HND,2024-09-01,3.4
HND,2024-10-01,3.4
HND,2024-11-01,3.4
HND,2024-12-01,3.4
HND,2025-01-01,3.4
HND,2025-02-01,3.4
HND,2025-03-01,3.4
HND,2025-04-01,3.4
HTI,2019-01-01,3.4
HTI,2019-02-01,2.9
HTI,2019-03-01,2.9
HTI,2019-04-01,3.2
HTI,2019-05-01,3.2
HTI,2019-06-01,3.3
HTI,2019-07-01,3.3
HTI,2019-08-01,3.3
HTI,2019-09-01,3.3
HTI,2019-10-01,3.3
HTI,2019-11-01,3.4
HTI,2019-12-01,3.4
HTI,2020-01-01,3.4
HTI,2020-02-01,3.4
HTI,2020-03-01,3.5
HTI,2020-04-01,3.5
HTI,2020-05-01,3.5
HTI,2020-06-01,3.5
HTI,2020-07-01,3.5
HTI,2020-08-01,3.5
HTI,2020-09-01,3.4
HTI,2020-10-01,3.5
HTI,2020-11-01,3.5
HTI,2020-12-01,3.5
HTI,2021-01-01,3.5
HTI,2021-02-01,3.5
HTI,2021-03-01,3.8
HTI,2021-04-01,3.8
HTI,2021-05-01,3.8
HTI,2021-06-01,3.8
HTI,2021-07-01,3.8
HTI,2021-08-01,3.55
HTI,2021-09-01,3.55
HTI,2021-10-01,3.5999999999999996
HTI,2021-11-01,3.5999999999999996
HTI,2021-12-01,3.5999999999999996
HTI,2022-01-01,3.5999999999999996
HTI,2022-02-01,3.5999999999999996
HTI,2022-03-01,3.5999999999999996
HTI,2022-04-01,3.5999999999999996
HTI,2022-05-01,3.5
HTI,2022-06-01,3.6500000000000004
HTI,2022-07-01,3.55
HTI,2022-08-01,3.6500000000000004
HTI,2022-09-01,3.6500000000000004
HTI,2022-10-01,3.6500000000000004
HTI,2022-11-01,3.55
HTI,2022-12-01,3.55
HTI,2023-01-01,3.55
HTI,2023-02-01,3.55
HTI,2023-03-01,3.55
HTI,2023-04-01,3.55
HTI,2023-05-01,3.55
HTI,2023-06-01,3.55
HTI,2023-07-01,3.55
HTI,2023-08-01,3.65
HTI,2023-09-01,3.65
HTI,2023-10-01,3.6
HTI,2023-11-01,3.6
HTI,2023-12-01,3.6
HTI,2024-01-01,4.3
HTI,2024-02-01,4.3
HTI,2024-03-01,4.3
HTI,2024-04-01,4.0
HTI,2024-05-01,4.0
HTI,2024-06-01,4.0
HTI,2024-07-01,4.0
HTI,2024-08-01,4.0
HTI,2024-09-01,4.0
HTI,2024-10-01,4.0
HTI,2024-11-01,4.0
HTI,2024-12-01,4.0
HTI,2025-01-01,4.0
HTI,2025-02-01,4.4
HTI,2025-03-01,4.4
HTI,2025-04-01,4.4
HUN,2022-02-01,1.1
HUN,2022-03-01,1.4
HUN,2022-04-01,1.3
HUN,2022-05-01,1.4
HUN,2022-06-01,1.4
HUN,2022-07-01,2.5
HUN,2022-08-01,2.6
HUN,2022-09-01,2.6
HUN,2022-10-01,2.6
HUN,2022-11-01,2.5
HUN,2022-12-01,1.5
HUN,2023-01-01,1.5
HUN,2023-02-01,1.5
HUN,2023-03-01,1.5
HUN,2023-04-01,1.5
HUN,2023-05-01,1.5
HUN,2023-06-01,1.6
HUN,2023-07-01,1.6
HUN,2023-08-01,1.6
HUN,2023-09-01,1.6
HUN,2023-10-01,1.2
HUN,2023-11-01,1.3
HUN,2023-12-01,1.3
HUN,2024-01-01,1.6
HUN,2024-02-01,1.6
HUN,2024-03-01,1.6
HUN,2024-04-01,1.6
HUN,2024-05-01,1.6
HUN,2024-06-01,1.5
HUN,2024-07-01,1.5
HUN,2024-08-01,1.5
HUN,2024-09-01,1.5
HUN,2024-10-01,1.5
HUN,2024-11-01,1.5
HUN,2024-12-01,1.5
HUN,2025-01-01,1.5
HUN,2025-02-01,1.5
HUN,2025-03-01,1.5
HUN,2025-04-01,1.5
IDN,2019-02-01,2.3
IDN,2019-03-01,2.3
IDN,2019-04-01,2.8
IDN,2019-05-01,2.8
IDN,2019-06-01,2.8
IDN,2019-07-01,1.8333333333333333
IDN,2019-08-01,1.8333333333333333
IDN,2019-09-01,1.8333333333333333
IDN,2019-10-01,1.9000000000000001
IDN,2019-11-01,1.866666666666667
IDN,2019-12-01,2.1500000000000004
IDN,2020-01-01,1.65
IDN,2020-02-01,1.65
IDN,2020-03-01,1.9500000000000002
IDN,2021-01-01,2.1
IDN,2021-02-01,2.1
IDN,2021-03-01,2.1
IDN,2021-04-01,2.1
IDN,2021-11-01,2.0
IDN,2021-12-01,2.1
IDN,2022-01-01,2.1
IDN,2022-02-01,2.2
IDN,2022-03-01,2.3
IDN,2022-04-01,2.3
IDN,2022-05-01,2.6
IDN,2022-06-01,2.6
IDN,2022-07-01,2.6
IDN,2022-08-01,2.6
IDN,2022-09-01,2.6
IDN,2022-10-01,2.5
IDN,2022-11-01,2.3666666666666667
IDN,2022-12-01,2.3333333333333335
IDN,2023-01-01,2.3666666666666667
IDN,2023-02-01,2.3666666666666667
IDN,2023-03-01,2.3666666666666667
IDN,2023-04-01,2.466666666666667
IDN,2023-05-01,2.466666666666667
IDN,2023-06-01,2.466666666666667
IDN,2023-07-01,2.3333333333333335
IDN,2023-08-01,2.3333333333333335
IDN,2023-09-01,2.3333333333333335
IDN,2023-10-01,2.3333333333333335
IDN,2023-11-01,2.5
IDN,2023-12-01,2.5
IDN,2024-01-01,2.5
IDN,2024-02-01,2.5
IDN,2024-03-01,2.5
IDN,2024-04-01,2.5
IDN,2024-05-01,2.5
IDN,2024-06-01,2.5
IDN,2024-07-01,2.5
IDN,2024-08-01,2.5
IDN,2024-09-01,2.5
IDN,2024-10-01,2.5
IDN,2024-11-01,2.5
IDN,2024-12-01,2.5
IDN,2025-01-01,2.5
IDN,2025-02-01,2.5
IDN,2025-03-01,2.5
IDN,2025-04-01,2.5
IND,2020-06-01,2.4
IND,2020-07-01,2.8000000000000003
IND,2020-08-01,2.7
IND,2020-09-01,2.733333333333333
IND,2020-10-01,2.6
IND,2020-11-01,2.6333333333333333
IND,2020-12-01,2.65
IND,2024-09-01,2.2
IND,2024-10-01,2.2
IND,2024-11-01,2.2
IND,2024-12-01,2.2
IND,2025-01-01,2.2
IND,2025-02-01,2.2
IRN,2019-04-01,3.2
IRN,2019-05-01,3.1
IRN,2019-06-01,3.1
IRN,2020-01-01,1.6
IRN,2020-03-01,3.4
IRN,2020-04-01,3.4
IRN,2020-05-01,3.4
IRN,2020-06-01,3.5
IRN,2020-07-01,3.5
IRN,2020-08-01,3.5
IRN,2020-09-01,3.5
IRN,2020-10-01,3.5
IRN,2020-11-01,3.4
IRN,2020-12-01,3.4
IRN,2021-01-01,3.4
IRN,2021-02-01,3.4
IRN,2021-03-01,3.4
IRN,2021-04-01,3.4
IRN,2021-05-01,3.4
IRN,2021-06-01,3.3
IRN,2021-07-01,3.3
IRN,2021-08-01,3.3
IRN,2021-09-01,3.3
IRN,2021-10-01,3.4
IRN,2021-11-01,3.4
IRN,2021-12-01,3.4
IRN,2022-01-01,3.4
IRN,2022-02-01,3.4
IRN,2022-03-01,3.4
IRN,2022-04-01,3.6
IRN,2022-05-01,3.6
IRN,2022-06-01,3.6
IRN,2022-07-01,3.6
IRN,2022-08-01,3.6
IRN,2022-09-01,3.6
IRN,2022-10-01,3.5
IRN,2022-11-01,3.5
IRN,2022-12-01,3.6
IRN,2023-01-01,3.6
IRN,2023-02-01,3.7
IRN,2023-03-01,3.7
IRN,2023-04-01,3.6
IRN,2023-05-01,3.6
IRN,2023-06-01,3.6
IRN,2023-07-01,3.6
IRN,2023-08-01,3.7
IRN,2023-09-01,3.7
IRN,2023-10-01,3.7
IRN,2023-11-01,3.8
IRN,2023-12-01,3.8
IRN,2024-01-01,3.8
IRN,2024-02-01,3.8
IRN,2024-03-01,3.8
IRN,2024-04-01,3.8
IRN,2024-05-01,3.8
IRN,2024-06-01,3.8
IRN,2024-07-01,3.8
IRN,2024-08-01,3.7
IRN,2024-09-01,3.7
IRN,2024-10-01,3.5
IRN,2024-11-01,3.7
IRN,2024-12-01,3.7
IRN,2025-01-01,3.7
IRN,2025-02-01,3.8
IRN,2025-03-01,3.8
IRN,2025-04-01,3.8
IRQ,2019-02-01,3.733333333333333
IRQ,2019-03-01,3.6666666666666665
IRQ,2019-04-01,3.866666666666667
IRQ,2019-05-01,3.9
IRQ,2019-06-01,4.0
IRQ,2019-07-01,4.0
IRQ,2019-08-01,4.0
IRQ,2019-09-01,4.0
IRQ,2019-10-01,4.0
IRQ,2019-11-01,3.925
IRQ,2019-12-01,3.85
IRQ,2020-01-01,3.85
IRQ,2020-02-01,3.85
IRQ,2020-03-01,3.825
IRQ,2020-04-01,3.75
IRQ,2020-05-01,3.75
IRQ,2020-06-01,3.75
IRQ,2020-07-01,3.75
IRQ,2020-08-01,3.75
IRQ,2020-09-01,3.7249999999999996
IRQ,2020-10-01,3.7249999999999996
IRQ,2020-11-01,3.633333333333333
IRQ,2020-12-01,3.633333333333333
IRQ,2021-01-01,3.6
IRQ,2021-02-01,3.85
IRQ,2021-03-01,3.975
IRQ,2021-04-01,4.0
IRQ,2021-05-01,4.0
IRQ,2021-06-01,4.025
IRQ,2021-07-01,4.025
IRQ,2021-08-01,4.025
IRQ,2021-09-01,4.025
IRQ,2021-10-01,4.025
IRQ,2021-11-01,4.025
IRQ,2021-12-01,3.9
IRQ,2022-01-01,3.75
IRQ,2022-02-01,3.5666666666666664
IRQ,2022-03-01,3.5666666666666664
IRQ,2022-04-01,3.5666666666666664
IRQ,2022-05-01,3.6
IRQ,2022-06-01,3.6
IRQ,2022-07-01,3.6
IRQ,2022-08-01,3.6
IRQ,2022-09-01,3.6
IRQ,2022-10-01,3.6
IRQ,2022-11-01,3.466666666666667
IRQ,2022-12-01,3.5666666666666664
IRQ,2023-01-01,3.5666666666666664
IRQ,2023-02-01,3.5666666666666664
IRQ,2023-03-01,3.5666666666666664
IRQ,2023-04-01,3.5666666666666664
IRQ,2023-05-01,3.5666666666666664
IRQ,2023-06-01,3.466666666666667
IRQ,2023-07-01,3.4333333333333336
IRQ,2023-08-01,3.3666666666666667
IRQ,2023-09-01,3.3666666666666667
IRQ,2023-10-01,3.3666666666666667
IRQ,2023-11-01,3.3333333333333335
IRQ,2023-12-01,3.3333333333333335
IRQ,2024-01-01,3.3333333333333335
IRQ,2024-02-01,3.3333333333333335
IRQ,2024-03-01,3.3333333333333335
IRQ,2024-04-01,3.3333333333333335
IRQ,2024-05-01,2.6
IRQ,2024-06-01,2.6
IRQ,2024-07-01,2.6
IRQ,2024-08-01,2.6
IRQ,2024-09-01,2.6
IRQ,2024-10-01,2.6666666666666665
IRQ,2024-11-01,2.6666666666666665
IRQ,2024-12-01,2.6333333333333333
IRQ,2025-01-01,2.6333333333333333
IRQ,2025-02-01,2.566666666666667
IRQ,2025-03-01,2.566666666666667
IRQ,2025-04-01,2.566666666666667
ITA,2019-02-01,1.1
ITA,2021-06-01,1.9
ITA,2021-07-01,1.9
ITA,2021-08-01,1.9
ITA,2021-09-01,1.9
ITA,2021-10-01,1.9
ITA,2021-11-01,1.9
ITA,2021-12-01,1.9
ITA,2022-01-01,1.9
ITA,2022-02-01,1.9
ITA,2022-03-01,1.9
ITA,2022-04-01,1.9
ITA,2022-05-01,1.9
ITA,2022-06-01,1.9
ITA,2022-07-01,1.9
ITA,2022-08-01,1.9
ITA,2022-09-01,1.9
ITA,2022-10-01,1.9
ITA,2022-11-01,2.0
ITA,2022-12-01,2.0
ITA,2023-01-01,2.0
ITA,2023-02-01,1.9
ITA,2023-03-01,2.0
ITA,2023-04-01,2.0
ITA,2023-05-01,2.1
ITA,2023-06-01,2.1
ITA,2023-07-01,2.1
ITA,2023-08-01,2.6
ITA,2023-09-01,2.6
ITA,2023-10-01,2.6
ITA,2023-11-01,2.1
ITA,2023-12-01,2.1
ITA,2024-01-01,2.2
ITA,2024-02-01,2.1
ITA,2024-03-01,2.1
ITA,2024-04-01,2.2
ITA,2024-05-01,2.2
ITA,2024-06-01,2.2
ITA,2024-07-01,2.2
ITA,2024-08-01,2.2
ITA,2024-09-01,2.2
ITA,2024-10-01,2.2
ITA,2024-11-01,2.1
ITA,2024-12-01,1.9
ITA,2025-01-01,1.7
ITA,2025-02-01,1.7
ITA,2025-03-01,1.7
ITA,2025-04-01,1.7
JOR,2019-02-01,1.6000000000000003
JOR,2019-03-01,1.6000000000000003
JOR,2019-04-01,2.5
JOR,2019-05-01,3.3499999999999996
JOR,2019-06-01,3.4000000000000004
JOR,2019-07-01,3.4000000000000004
JOR,2019-08-01,3.4000000000000004
JOR,2019-09-01,3.4000000000000004
JOR,2019-10-01,3.4000000000000004
